data.consumption,data.time,data.period,device
5293,2025-08-04T13:06:42.000Z,131,81689b30-4a9c-11ef-ad50-1d2daba32da0
427,2025-08-04T16:32:07.000Z,9,81689b30-4a9c-11ef-ad50-1d2daba32da0
6472,2025-08-04T16:34:34.000Z,130,81689b30-4a9c-11ef-ad50-1d2daba32da0
590,2025-08-04T18:01:41.000Z,11,81689b30-4a9c-11ef-ad50-1d2daba32da0
845,2025-08-04T18:02:43.000Z,21,81689b30-4a9c-11ef-ad50-1d2daba32da0
9230,2025-08-04T18:13:54.000Z,244,81689b30-4a9c-11ef-ad50-1d2daba32da0
856,2025-08-04T18:22:07.000Z,23,81689b30-4a9c-11ef-ad50-1d2daba32da0
175,2025-08-04T18:27:38.000Z,10,8170c860-4a9c-11ef-a57d-1978fe7d9161
16962,2025-08-04T18:34:41.000Z,431,816932d0-4a9c-11ef-b3c5-85b5ce342d21
4956,2025-08-04T19:31:03.000Z,113,81689b30-4a9c-11ef-ad50-1d2daba32da0
554,2025-08-04T20:04:48.000Z,27,81689b30-4a9c-11ef-ad50-1d2daba32da0
4715,2025-08-04T20:06:39.000Z,123,816932d0-4a9c-11ef-b3c5-85b5ce342d21
4245,2025-08-04T20:31:34.000Z,257,8165a900-4a9c-11ef-8393-69e55944ae1e
2687,2025-08-04T20:57:55.000Z,56,816932d0-4a9c-11ef-b3c5-85b5ce342d21
1393,2025-08-04T21:11:22.000Z,41,816932d0-4a9c-11ef-b3c5-85b5ce342d21
927,2025-08-04T21:12:10.000Z,48,8165a900-4a9c-11ef-8393-69e55944ae1e
2228,2025-08-04T21:13:22.000Z,74,81689b30-4a9c-11ef-ad50-1d2daba32da0
219,2025-08-04T21:13:31.000Z,8,8170c860-4a9c-11ef-a57d-1978fe7d9161
831,2025-08-04T21:14:09.000Z,53,8165a900-4a9c-11ef-8393-69e55944ae1e
2090,2025-08-04T21:17:05.000Z,182,816932d0-4a9c-11ef-b3c5-85b5ce342d21
756,2025-08-04T21:17:49.000Z,43,81689b30-4a9c-11ef-ad50-1d2daba32da0
286,2025-08-04T21:18:56.000Z,20,8170c860-4a9c-11ef-a57d-1978fe7d9161
536,2025-08-04T21:19:48.000Z,31,816932d0-4a9c-11ef-b3c5-85b5ce342d21
401,2025-08-04T21:20:24.000Z,23,816932d0-4a9c-11ef-b3c5-85b5ce342d21
1554,2025-08-04T21:21:06.000Z,42,81689b30-4a9c-11ef-ad50-1d2daba32da0
456,2025-08-04T21:21:42.000Z,36,816932d0-4a9c-11ef-b3c5-85b5ce342d21
2872,2025-08-04T21:24:03.000Z,144,81689b30-4a9c-11ef-ad50-1d2daba32da0
337,2025-08-04T21:37:12.000Z,11,816932d0-4a9c-11ef-b3c5-85b5ce342d21
2024,2025-08-04T21:38:51.000Z,92,816932d0-4a9c-11ef-b3c5-85b5ce342d21
6504,2025-08-05T10:34:18.000Z,159,81689b30-4a9c-11ef-ad50-1d2daba32da0
1066,2025-08-05T10:36:32.000Z,117,81689b30-4a9c-11ef-ad50-1d2daba32da0
618,2025-08-05T10:38:11.000Z,11,81689b30-4a9c-11ef-ad50-1d2daba32da0
9984,2025-08-05T11:08:41.000Z,266,816932d0-4a9c-11ef-b3c5-85b5ce342d21
375,2025-08-05T11:24:51.000Z,31,8165a900-4a9c-11ef-8393-69e55944ae1e
21157,2025-08-05T11:37:02.000Z,374,8170c860-4a9c-11ef-a57d-1978fe7d9161
206,2025-08-05T12:31:44.000Z,3,816932d0-4a9c-11ef-b3c5-85b5ce342d21
169,2025-08-05T12:31:54.000Z,1,81689b30-4a9c-11ef-ad50-1d2daba32da0
225,2025-08-05T12:54:31.000Z,2,8170c860-4a9c-11ef-a57d-1978fe7d9161
495,2025-08-05T13:19:53.000Z,2,81653450-4a9c-11ef-a236-3bbfdd38639d
345,2025-08-05T13:24:11.000Z,3,8170c860-4a9c-11ef-a57d-1978fe7d9161
7175,2025-08-05T14:51:14.000Z,142,81689b30-4a9c-11ef-ad50-1d2daba32da0
13263,2025-08-05T14:53:05.000Z,181,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
206,2025-08-05T15:14:04.000Z,3,8164cb10-4a9c-11ef-b24b-055224f3eeba
1195,2025-08-05T15:48:22.000Z,18,8164cb10-4a9c-11ef-b24b-055224f3eeba
569,2025-08-05T16:40:21.000Z,23,8165a900-4a9c-11ef-8393-69e55944ae1e
2846,2025-08-05T16:40:21.000Z,23,8161ea40-4a9c-11ef-82d3-2ffa8384e699
1445,2025-08-05T16:43:33.000Z,18,8161ea40-4a9c-11ef-82d3-2ffa8384e699
1545,2025-08-05T16:44:05.000Z,18,8161ea40-4a9c-11ef-82d3-2ffa8384e699
153,2025-08-05T16:44:24.000Z,6,8161ea40-4a9c-11ef-82d3-2ffa8384e699
8769,2025-08-05T16:45:05.000Z,34,8161ea40-4a9c-11ef-82d3-2ffa8384e699
9836,2025-08-05T16:45:36.000Z,24,8161ea40-4a9c-11ef-82d3-2ffa8384e699
5753,2025-08-05T16:46:35.000Z,44,8161ea40-4a9c-11ef-82d3-2ffa8384e699
1615,2025-08-05T16:46:55.000Z,14,8161ea40-4a9c-11ef-82d3-2ffa8384e699
20324,2025-08-05T16:48:45.000Z,105,8161ea40-4a9c-11ef-82d3-2ffa8384e699
14972,2025-08-05T16:49:40.000Z,45,8161ea40-4a9c-11ef-82d3-2ffa8384e699
2027,2025-08-05T16:49:53.000Z,5,8161ea40-4a9c-11ef-82d3-2ffa8384e699
8639,2025-08-05T16:50:19.000Z,20,8161ea40-4a9c-11ef-82d3-2ffa8384e699
15096,2025-08-05T16:51:09.000Z,36,8161ea40-4a9c-11ef-82d3-2ffa8384e699
20571,2025-08-05T16:52:17.000Z,59,8161ea40-4a9c-11ef-82d3-2ffa8384e699
10892,2025-08-05T16:54:38.000Z,54,8161ea40-4a9c-11ef-82d3-2ffa8384e699
34001,2025-08-05T16:56:51.000Z,127,8161ea40-4a9c-11ef-82d3-2ffa8384e699
28906,2025-08-05T17:00:15.000Z,99,8161ea40-4a9c-11ef-82d3-2ffa8384e699
10021,2025-08-05T17:01:02.000Z,38,8161ea40-4a9c-11ef-82d3-2ffa8384e699
9484,2025-08-05T17:02:03.000Z,55,8161ea40-4a9c-11ef-82d3-2ffa8384e699
5837,2025-08-05T17:02:34.000Z,22,8161ea40-4a9c-11ef-82d3-2ffa8384e699
15506,2025-08-05T17:03:44.000Z,53,8161ea40-4a9c-11ef-82d3-2ffa8384e699
19371,2025-08-05T17:05:19.000Z,85,8161ea40-4a9c-11ef-82d3-2ffa8384e699
6140,2025-08-05T17:06:07.000Z,38,8161ea40-4a9c-11ef-82d3-2ffa8384e699
14089,2025-08-05T17:07:13.000Z,57,8161ea40-4a9c-11ef-82d3-2ffa8384e699
6231,2025-08-05T17:08:46.000Z,64,8161ea40-4a9c-11ef-82d3-2ffa8384e699
2166,2025-08-05T17:09:01.000Z,5,8161ea40-4a9c-11ef-82d3-2ffa8384e699
4045,2025-08-05T17:10:36.000Z,16,8161ea40-4a9c-11ef-82d3-2ffa8384e699
8646,2025-08-05T17:11:35.000Z,24,8161ea40-4a9c-11ef-82d3-2ffa8384e699
11080,2025-08-05T17:12:13.000Z,28,8161ea40-4a9c-11ef-82d3-2ffa8384e699
19996,2025-08-05T17:13:54.000Z,95,8161ea40-4a9c-11ef-82d3-2ffa8384e699
7107,2025-08-05T17:14:56.000Z,55,8161ea40-4a9c-11ef-82d3-2ffa8384e699
33956,2025-08-05T17:19:00.000Z,235,8161ea40-4a9c-11ef-82d3-2ffa8384e699
180,2025-08-05T17:19:17.000Z,10,8161ea40-4a9c-11ef-82d3-2ffa8384e699
499,2025-08-05T17:19:48.000Z,8,8161ea40-4a9c-11ef-82d3-2ffa8384e699
921,2025-08-05T17:21:21.000Z,5,8161ea40-4a9c-11ef-82d3-2ffa8384e699
884,2025-08-05T17:21:33.000Z,5,8161ea40-4a9c-11ef-82d3-2ffa8384e699
151,2025-08-05T17:21:46.000Z,1,8161ea40-4a9c-11ef-82d3-2ffa8384e699
1774,2025-08-05T17:22:25.000Z,22,8161ea40-4a9c-11ef-82d3-2ffa8384e699
10718,2025-08-05T17:23:44.000Z,35,8161ea40-4a9c-11ef-82d3-2ffa8384e699
25933,2025-08-05T17:25:26.000Z,87,8161ea40-4a9c-11ef-82d3-2ffa8384e699
7269,2025-08-05T17:26:02.000Z,26,8161ea40-4a9c-11ef-82d3-2ffa8384e699
14343,2025-08-05T17:27:11.000Z,62,8161ea40-4a9c-11ef-82d3-2ffa8384e699
1575,2025-08-05T17:27:33.000Z,12,8161ea40-4a9c-11ef-82d3-2ffa8384e699
172,2025-08-05T17:27:44.000Z,2,8161ea40-4a9c-11ef-82d3-2ffa8384e699
1189,2025-08-05T17:28:01.000Z,8,8161ea40-4a9c-11ef-82d3-2ffa8384e699
9612,2025-08-05T17:28:40.000Z,29,8161ea40-4a9c-11ef-82d3-2ffa8384e699
1887,2025-08-05T17:28:52.000Z,6,8161ea40-4a9c-11ef-82d3-2ffa8384e699
2248,2025-08-05T17:29:19.000Z,17,8161ea40-4a9c-11ef-82d3-2ffa8384e699
6359,2025-08-05T17:30:16.000Z,39,8161ea40-4a9c-11ef-82d3-2ffa8384e699
16451,2025-08-05T17:32:14.000Z,106,8161ea40-4a9c-11ef-82d3-2ffa8384e699
7866,2025-08-05T17:33:17.000Z,55,8161ea40-4a9c-11ef-82d3-2ffa8384e699
428,2025-08-05T17:33:36.000Z,13,8161ea40-4a9c-11ef-82d3-2ffa8384e699
4146,2025-08-05T17:33:59.000Z,15,8161ea40-4a9c-11ef-82d3-2ffa8384e699
319,2025-08-05T17:34:14.000Z,1,8161ea40-4a9c-11ef-82d3-2ffa8384e699
48846,2025-08-05T17:38:09.000Z,208,8161ea40-4a9c-11ef-82d3-2ffa8384e699
2630,2025-08-05T17:38:38.000Z,23,8161ea40-4a9c-11ef-82d3-2ffa8384e699
1331,2025-08-05T17:39:42.000Z,36,8161ea40-4a9c-11ef-82d3-2ffa8384e699
786,2025-08-05T17:39:53.000Z,6,8161ea40-4a9c-11ef-82d3-2ffa8384e699
4862,2025-08-05T17:40:21.000Z,21,8161ea40-4a9c-11ef-82d3-2ffa8384e699
2136,2025-08-05T17:41:17.000Z,18,8161ea40-4a9c-11ef-82d3-2ffa8384e699
26212,2025-08-05T17:43:03.000Z,100,8161ea40-4a9c-11ef-82d3-2ffa8384e699
334,2025-08-05T17:43:26.000Z,14,8161ea40-4a9c-11ef-82d3-2ffa8384e699
3481,2025-08-05T17:43:53.000Z,18,8161ea40-4a9c-11ef-82d3-2ffa8384e699
4472,2025-08-05T17:44:10.000Z,9,8161ea40-4a9c-11ef-82d3-2ffa8384e699
1592,2025-08-05T17:44:33.000Z,15,8161ea40-4a9c-11ef-82d3-2ffa8384e699
112,2025-08-05T17:46:00.000Z,1,8161ea40-4a9c-11ef-82d3-2ffa8384e699
28615,2025-08-05T18:02:10.000Z,897,81689b30-4a9c-11ef-ad50-1d2daba32da0
30757,2025-08-05T18:02:55.000Z,968,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
8445,2025-08-05T18:23:34.000Z,265,816932d0-4a9c-11ef-b3c5-85b5ce342d21
372,2025-08-05T18:57:40.000Z,19,81689b30-4a9c-11ef-ad50-1d2daba32da0
1412,2025-08-05T18:58:04.000Z,43,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
596,2025-08-05T18:59:17.000Z,32,81689b30-4a9c-11ef-ad50-1d2daba32da0
2016,2025-08-05T18:59:17.000Z,33,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
1595,2025-08-05T19:17:18.000Z,45,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
581,2025-08-05T19:22:13.000Z,13,8161ea40-4a9c-11ef-82d3-2ffa8384e699
2289,2025-08-05T19:22:28.000Z,7,8161ea40-4a9c-11ef-82d3-2ffa8384e699
510,2025-08-05T19:23:02.000Z,13,8161ea40-4a9c-11ef-82d3-2ffa8384e699
153,2025-08-05T19:24:29.000Z,1,8161ea40-4a9c-11ef-82d3-2ffa8384e699
9096,2025-08-05T19:26:09.000Z,111,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
6610,2025-08-05T19:28:39.000Z,150,81689b30-4a9c-11ef-ad50-1d2daba32da0
4034,2025-08-05T19:28:39.000Z,75,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
9230,2025-08-05T19:52:24.000Z,285,81689b30-4a9c-11ef-ad50-1d2daba32da0
8971,2025-08-05T19:52:24.000Z,270,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
116,2025-08-05T19:52:32.000Z,2,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
110,2025-08-05T20:03:38.000Z,6,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
2342,2025-08-05T20:05:42.000Z,95,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
6622,2025-08-05T20:05:42.000Z,129,81689b30-4a9c-11ef-ad50-1d2daba32da0
954,2025-08-05T21:10:44.000Z,34,8165a900-4a9c-11ef-8393-69e55944ae1e
3919,2025-08-05T21:11:14.000Z,64,8161ea40-4a9c-11ef-82d3-2ffa8384e699
983,2025-08-05T21:11:55.000Z,61,81689b30-4a9c-11ef-ad50-1d2daba32da0
480,2025-08-05T21:12:04.000Z,9,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
166,2025-08-05T21:12:13.000Z,29,81653450-4a9c-11ef-a236-3bbfdd38639d
862,2025-08-05T21:12:35.000Z,23,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
2310,2025-08-05T21:12:36.000Z,112,8170c860-4a9c-11ef-a57d-1978fe7d9161
895,2025-08-05T21:12:41.000Z,76,816932d0-4a9c-11ef-b3c5-85b5ce342d21
2248,2025-08-05T21:12:48.000Z,61,8161ea40-4a9c-11ef-82d3-2ffa8384e699
1236,2025-08-05T21:14:08.000Z,88,81653450-4a9c-11ef-a236-3bbfdd38639d
184,2025-08-05T21:14:14.000Z,15,8161ea40-4a9c-11ef-82d3-2ffa8384e699
193,2025-08-05T21:14:47.000Z,29,816932d0-4a9c-11ef-b3c5-85b5ce342d21
316,2025-08-05T21:15:33.000Z,20,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
1856,2025-08-05T21:15:48.000Z,191,81689b30-4a9c-11ef-ad50-1d2daba32da0
393,2025-08-05T21:16:05.000Z,26,816932d0-4a9c-11ef-b3c5-85b5ce342d21
3677,2025-08-05T21:16:28.000Z,89,8161ea40-4a9c-11ef-82d3-2ffa8384e699
2728,2025-08-05T21:18:06.000Z,125,81653450-4a9c-11ef-a236-3bbfdd38639d
283,2025-08-05T21:18:39.000Z,31,8165a900-4a9c-11ef-8393-69e55944ae1e
1759,2025-08-05T21:18:39.000Z,122,8161ea40-4a9c-11ef-82d3-2ffa8384e699
8227,2025-08-05T21:19:35.000Z,227,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
819,2025-08-05T21:20:41.000Z,33,8165a900-4a9c-11ef-8393-69e55944ae1e
2493,2025-08-05T21:20:53.000Z,46,8161ea40-4a9c-11ef-82d3-2ffa8384e699
2795,2025-08-05T21:22:05.000Z,131,816932d0-4a9c-11ef-b3c5-85b5ce342d21
1042,2025-08-05T21:22:56.000Z,50,8164cb10-4a9c-11ef-b24b-055224f3eeba
848,2025-08-05T21:24:28.000Z,83,816932d0-4a9c-11ef-b3c5-85b5ce342d21
12566,2025-08-05T21:26:25.000Z,213,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
266,2025-08-05T21:30:47.000Z,2,8164cb10-4a9c-11ef-b24b-055224f3eeba
1215,2025-08-05T21:31:18.000Z,32,816932d0-4a9c-11ef-b3c5-85b5ce342d21
369,2025-08-05T21:32:57.000Z,11,8164cb10-4a9c-11ef-b24b-055224f3eeba
1333,2025-08-05T21:34:16.000Z,90,816932d0-4a9c-11ef-b3c5-85b5ce342d21
3999,2025-08-06T11:07:50.000Z,75,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
6945,2025-08-06T11:07:50.000Z,135,81689b30-4a9c-11ef-ad50-1d2daba32da0
2496,2025-08-06T13:04:39.000Z,27,81653450-4a9c-11ef-a236-3bbfdd38639d
1495,2025-08-06T13:04:38.000Z,27,8170c860-4a9c-11ef-a57d-1978fe7d9161
6487,2025-08-06T14:27:39.000Z,112,81689b30-4a9c-11ef-ad50-1d2daba32da0
7992,2025-08-06T14:28:47.000Z,112,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
14613,2025-08-06T15:13:31.000Z,343,81689b30-4a9c-11ef-ad50-1d2daba32da0
11613,2025-08-06T15:13:32.000Z,178,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
337,2025-08-06T15:43:40.000Z,29,8164cb10-4a9c-11ef-b24b-055224f3eeba
565,2025-08-06T15:44:48.000Z,42,8164cb10-4a9c-11ef-b24b-055224f3eeba
246,2025-08-06T18:06:09.000Z,9,81689b30-4a9c-11ef-ad50-1d2daba32da0
957,2025-08-06T18:06:10.000Z,9,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
613,2025-08-06T18:07:08.000Z,18,81689b30-4a9c-11ef-ad50-1d2daba32da0
1195,2025-08-06T18:07:09.000Z,18,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
242,2025-08-06T19:04:10.000Z,9,8164cb10-4a9c-11ef-b24b-055224f3eeba
1848,2025-08-06T19:06:19.000Z,139,816932d0-4a9c-11ef-b3c5-85b5ce342d21
351,2025-08-06T19:45:55.000Z,10,81653450-4a9c-11ef-a236-3bbfdd38639d
1868,2025-08-06T19:56:45.000Z,79,8164cb10-4a9c-11ef-b24b-055224f3eeba
1775,2025-08-06T20:04:14.000Z,30,81653450-4a9c-11ef-a236-3bbfdd38639d
1827,2025-08-06T20:07:25.000Z,29,81653450-4a9c-11ef-a236-3bbfdd38639d
598,2025-08-06T20:07:42.000Z,11,81653450-4a9c-11ef-a236-3bbfdd38639d
539,1970-01-01T01:00:00.000Z,32,816932d0-4a9c-11ef-b3c5-85b5ce342d21
128,1970-01-01T01:00:00.000Z,4,8161ea40-4a9c-11ef-82d3-2ffa8384e699
109,1970-01-01T01:00:00.000Z,2,8165a900-4a9c-11ef-8393-69e55944ae1e
7071,2025-08-06T21:05:25.000Z,201,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
375,2025-08-06T21:06:26.000Z,36,816932d0-4a9c-11ef-b3c5-85b5ce342d21
2896,2025-08-06T21:07:59.000Z,93,81689b30-4a9c-11ef-ad50-1d2daba32da0
4518,2025-08-06T21:09:02.000Z,105,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
896,2025-08-06T21:09:26.000Z,102,816932d0-4a9c-11ef-b3c5-85b5ce342d21
751,2025-08-06T21:11:04.000Z,44,81689b30-4a9c-11ef-ad50-1d2daba32da0
395,2025-08-06T21:11:10.000Z,28,816932d0-4a9c-11ef-b3c5-85b5ce342d21
166,2025-08-06T21:11:23.000Z,12,81689b30-4a9c-11ef-ad50-1d2daba32da0
3493,2025-08-06T21:11:23.000Z,64,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
5731,2025-08-06T21:15:32.000Z,207,81689b30-4a9c-11ef-ad50-1d2daba32da0
8149,2025-08-06T21:15:31.000Z,207,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
113,2025-08-07T10:42:05.000Z,14,81689b30-4a9c-11ef-ad50-1d2daba32da0
233,2025-08-07T10:42:07.000Z,6,8161ea40-4a9c-11ef-82d3-2ffa8384e699
116,2025-08-07T10:42:15.000Z,13,8165a900-4a9c-11ef-8393-69e55944ae1e
190,2025-08-07T10:42:24.000Z,5,8161ea40-4a9c-11ef-82d3-2ffa8384e699
139,2025-08-07T10:43:26.000Z,3,8161ea40-4a9c-11ef-82d3-2ffa8384e699
1080,2025-08-07T10:44:53.000Z,86,8165a900-4a9c-11ef-8393-69e55944ae1e
62687,2025-08-07T10:49:30.000Z,1068,81653450-4a9c-11ef-a236-3bbfdd38639d
7204,2025-08-07T10:51:25.000Z,574,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
4465,2025-08-07T10:56:56.000Z,317,816932d0-4a9c-11ef-b3c5-85b5ce342d21
6739,2025-08-07T11:30:25.000Z,224,81689b30-4a9c-11ef-ad50-1d2daba32da0
11136,2025-08-07T11:30:26.000Z,224,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
253,2025-08-07T11:43:15.000Z,18,8164cb10-4a9c-11ef-b24b-055224f3eeba
2412,2025-08-07T11:43:17.000Z,54,816932d0-4a9c-11ef-b3c5-85b5ce342d21
486,2025-08-07T11:44:06.000Z,40,8164cb10-4a9c-11ef-b24b-055224f3eeba
1271,2025-08-07T11:45:08.000Z,102,816932d0-4a9c-11ef-b3c5-85b5ce342d21
31280,2025-08-07T15:52:10.000Z,1086,81689b30-4a9c-11ef-ad50-1d2daba32da0
36607,2025-08-07T15:52:34.000Z,1109,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
240,2025-08-07T15:53:18.000Z,1,8164cb10-4a9c-11ef-b24b-055224f3eeba
1031,2025-08-07T16:08:38.000Z,60,81689b30-4a9c-11ef-ad50-1d2daba32da0
3918,2025-08-07T16:08:38.000Z,60,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
421,2025-08-07T16:09:23.000Z,33,81689b30-4a9c-11ef-ad50-1d2daba32da0
1912,2025-08-07T16:09:23.000Z,33,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
2731,2025-08-07T16:10:56.000Z,97,816932d0-4a9c-11ef-b3c5-85b5ce342d21
287,2025-08-07T16:11:12.000Z,16,8164cb10-4a9c-11ef-b24b-055224f3eeba
1563,2025-08-07T17:00:52.000Z,31,8164cb10-4a9c-11ef-b24b-055224f3eeba
165,2025-08-07T17:17:34.000Z,13,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
610,2025-08-07T17:19:41.000Z,93,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
6078,2025-08-07T17:19:40.000Z,140,81689b30-4a9c-11ef-ad50-1d2daba32da0
271,2025-08-07T17:20:19.000Z,15,81689b30-4a9c-11ef-ad50-1d2daba32da0
1969,2025-08-07T17:20:20.000Z,20,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
913,2025-08-07T17:21:21.000Z,19,81689b30-4a9c-11ef-ad50-1d2daba32da0
309,2025-08-07T17:21:52.000Z,14,81689b30-4a9c-11ef-ad50-1d2daba32da0
4445,2025-08-07T17:22:05.000Z,62,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
1793,2025-08-07T18:18:32.000Z,10,81653450-4a9c-11ef-a236-3bbfdd38639d
10593,2025-08-07T18:56:24.000Z,274,816932d0-4a9c-11ef-b3c5-85b5ce342d21
890,2025-08-07T19:32:05.000Z,40,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
2830,2025-08-07T19:34:56.000Z,136,816932d0-4a9c-11ef-b3c5-85b5ce342d21
2830,2025-08-07T19:53:00.000Z,123,81689b30-4a9c-11ef-ad50-1d2daba32da0
6963,2025-08-07T19:53:01.000Z,125,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
4163,2025-08-07T20:06:19.000Z,192,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
8909,2025-08-07T20:06:18.000Z,190,81689b30-4a9c-11ef-ad50-1d2daba32da0
6887,2025-08-07T20:18:20.000Z,268,81689b30-4a9c-11ef-ad50-1d2daba32da0
14122,2025-08-07T20:18:21.000Z,254,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
590,2025-08-07T20:59:09.000Z,49,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
1759,2025-08-07T21:08:09.000Z,39,816932d0-4a9c-11ef-b3c5-85b5ce342d21
130,2025-08-07T21:08:40.000Z,1,8161ea40-4a9c-11ef-82d3-2ffa8384e699
574,2025-08-07T21:09:00.000Z,5,8161ea40-4a9c-11ef-82d3-2ffa8384e699
316,2025-08-07T21:09:12.000Z,2,8161ea40-4a9c-11ef-82d3-2ffa8384e699
1280,2025-08-07T21:09:52.000Z,40,8165a900-4a9c-11ef-8393-69e55944ae1e
2521,2025-08-07T21:10:58.000Z,67,8161ea40-4a9c-11ef-82d3-2ffa8384e699
6412,2025-08-07T21:13:28.000Z,310,81689b30-4a9c-11ef-ad50-1d2daba32da0
268,2025-08-07T21:14:37.000Z,30,8161ea40-4a9c-11ef-82d3-2ffa8384e699
2360,2025-08-07T21:15:41.000Z,135,81653450-4a9c-11ef-a236-3bbfdd38639d
1563,2025-08-07T21:16:29.000Z,41,81653450-4a9c-11ef-a236-3bbfdd38639d
11581,2025-08-07T21:18:32.000Z,364,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
4560,2025-08-07T21:20:56.000Z,145,8170c860-4a9c-11ef-a57d-1978fe7d9161
5878,2025-08-07T21:20:57.000Z,113,81653450-4a9c-11ef-a236-3bbfdd38639d
453,2025-08-07T21:21:29.000Z,4,8161ea40-4a9c-11ef-82d3-2ffa8384e699
443,2025-08-07T21:21:43.000Z,40,816932d0-4a9c-11ef-b3c5-85b5ce342d21
1521,2025-08-07T21:23:14.000Z,46,81689b30-4a9c-11ef-ad50-1d2daba32da0
2575,2025-08-07T21:23:15.000Z,46,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
5359,2025-08-07T21:27:19.000Z,115,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
4619,2025-08-07T21:27:21.000Z,196,816932d0-4a9c-11ef-b3c5-85b5ce342d21
3116,2025-08-08T06:57:41.000Z,105,8170c860-4a9c-11ef-a57d-1978fe7d9161
7093,2025-08-08T06:57:42.000Z,105,81653450-4a9c-11ef-a236-3bbfdd38639d
4049,2025-08-08T07:03:31.000Z,164,8165a900-4a9c-11ef-8393-69e55944ae1e
6251,2025-08-08T07:03:33.000Z,164,8161ea40-4a9c-11ef-82d3-2ffa8384e699
4990,2025-08-08T07:08:41.000Z,301,8170c860-4a9c-11ef-a57d-1978fe7d9161
20539,2025-08-08T07:08:42.000Z,341,81653450-4a9c-11ef-a236-3bbfdd38639d
3292,2025-08-08T08:18:45.000Z,153,816932d0-4a9c-11ef-b3c5-85b5ce342d21
2678,2025-08-08T12:01:07.000Z,69,8164cb10-4a9c-11ef-b24b-055224f3eeba
7581,2025-08-08T12:05:16.000Z,214,81689b30-4a9c-11ef-ad50-1d2daba32da0
11898,2025-08-08T12:05:54.000Z,187,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
503,2025-08-08T12:06:10.000Z,4,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
207,2025-08-08T12:07:53.000Z,4,8164cb10-4a9c-11ef-b24b-055224f3eeba
621,2025-08-08T15:20:08.000Z,51,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
2412,2025-08-08T16:50:44.000Z,117,816932d0-4a9c-11ef-b3c5-85b5ce342d21
3534,2025-08-08T16:52:36.000Z,70,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
1077,2025-08-08T18:24:44.000Z,55,81689b30-4a9c-11ef-ad50-1d2daba32da0
12760,2025-08-08T18:24:45.000Z,161,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
4500,2025-08-08T18:33:24.000Z,87,816932d0-4a9c-11ef-b3c5-85b5ce342d21
251,2025-08-08T18:36:08.000Z,170,8164cb10-4a9c-11ef-b24b-055224f3eeba
763,2025-08-08T19:16:53.000Z,9,81689b30-4a9c-11ef-ad50-1d2daba32da0
1893,2025-08-08T19:17:15.000Z,22,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
2115,2025-08-08T19:19:33.000Z,59,8161ea40-4a9c-11ef-82d3-2ffa8384e699
5434,2025-08-08T19:19:51.000Z,125,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
